missDate,classified,cloud,openWater,lightNSSed,OSSed,dNSSed,area_ha
LANDSAT_7_2006-02-18,62327.177621196905,51897.16574128896,3584.7523424359547,11.292995985248643,6814.287442974892,19.679098512860467,77102.78693711074
LANDSAT_7_2006-03-22,62573.95091634976,58822.423671849545,135.0326610583495,5.0401838010948055,3602.462253970664,8.992145670166007,77102.78693711074
LANDSAT_7_2006-04-07,62392.30508941635,13434.350699355815,42963.02492588047,1076.640992717871,4457.189622060313,461.098849401571,77102.78693711074
LANDSAT_7_2006-04-23,62405.889236323914,45534.86551909434,12635.414532115637,324.6963133699278,3881.5574926346244,29.355379110265375,77102.78693711074
LANDSAT_7_2006-05-25,61392.13191538684,52159.71912596282,5967.544401276499,12.561608882283522,3251.0737973264004,1.2329819403076172,77102.78693711074
LANDSAT_7_2006-06-10,62104.74196182701,22775.39403845528,16170.298073269822,1330.5955190662967,20528.95243666703,1299.5018943729872,77102.78693711074
LANDSAT_7_2006-06-26,62130.97459879737,26.698213852369143,58937.37984526571,101.11929495987198,2750.572851265354,315.20439345537426,77102.78693711074
LANDSAT_7_2006-07-12,62242.61833497864,14102.527550134799,37892.439151286606,252.8252856096756,9748.232705170538,246.5936427788619,77102.78693711074
LANDSAT_7_2006-07-28,62362.644210101076,24190.081457487227,29289.31144430482,107.99546711501851,8434.54661511456,340.70922608300884,77102.78693711074
LANDSAT_7_2006-08-29,62314.22164184354,62314.22164184354,0.0,0.0,0.0,0.0,77102.78693711074
LANDSAT_7_2006-09-14,62077.58568668298,9.282237500677372,58374.47231048686,92.45123923649294,2795.67202435933,805.7078751008326,77102.78693711074
LANDSAT_7_2006-09-30,62067.648135897274,52613.16323010661,8408.541443864906,59.070774288758564,899.1029367015045,87.76975093599583,77102.78693711074
LANDSAT_7_2006-11-01,62315.65890153421,29395.952059960215,24281.832855877532,605.6665530272128,7350.077186796263,682.1302458726188,77102.78693711074
LANDSAT_7_2006-12-03,62367.94349952637,35484.228785045394,14779.656284449344,20.659133241232485,12055.302792002658,28.096504789208502,77102.78693711074
LANDSAT_7_2006-12-19,62221.04273591589,649.780479581891,54261.99103758253,305.10145308830437,6290.789403583086,713.3803620810347,77102.78693711074
LANDSAT_7_2007-01-04,61603.048163639,60380.42744831724,220.8875264550787,342.2687724956454,309.29625183051104,350.168164540905,77102.78693711074
LANDSAT_7_2007-01-20,62553.79158873572,41119.2208552188,7501.424593790052,529.2611025360519,12903.159859315549,500.72517787846175,77102.78693711074
LANDSAT_7_2007-02-05,62357.16964047976,53576.27942950353,3084.8871471034668,23.98863429760744,5649.717796035402,22.296633540678144,77102.78693711074
LANDSAT_7_2007-02-21,62313.30559405037,61980.6708875185,17.63747062988293,1.2001582893138212,312.48327581679945,1.3138017956542969,77102.78693711074
LANDSAT_7_2007-03-09,62162.77490743756,62160.46068670331,0.0,0.0,2.3142207342529297,0.0,77102.78693711074
LANDSAT_7_2007-04-10,62937.646327168164,61551.43272333836,0.0,2.222914677124023,1374.367148269055,9.6235408833654,77102.78693711074
LANDSAT_7_2007-04-26,62980.48338333134,62129.95394486643,174.6533961303716,13.40587262102434,651.1094838041645,11.360685909543506,77102.78693711074
LANDSAT_7_2007-05-12,63115.8891601455,189.69909790699433,56290.41101712541,1112.0825425309295,4695.596726209304,828.0997763740688,77102.78693711074
LANDSAT_7_2007-05-28,63315.51626691169,51832.80407567572,10139.13442212899,59.929227175031926,1265.662070250184,17.986471683648794,77102.78693711074
LANDSAT_7_2007-06-13,63122.64557663848,61.7442994592452,56219.836936662745,210.084743982829,6431.647802811672,199.33179372410356,77102.78693711074
LANDSAT_7_2007-06-29,63043.20526750423,14.446993082153316,59371.33499658882,171.4724720373456,3165.367900537007,320.5829052604325,77102.78693711074
LANDSAT_7_2007-07-15,63006.28634916398,21418.563390247353,34134.48511755169,264.7608439973479,6492.361680345431,696.1153170232034,77102.78693711074
LANDSAT_7_2007-07-31,63017.30225407821,323.6439066750869,58068.464948132765,156.25315053556503,4027.867874503935,441.0723742325076,77102.78693711074
LANDSAT_7_2007-08-16,63030.59480729417,8.347698887281233,60465.692872338004,156.19398343984054,1680.3309968529925,720.0292557771425,77102.78693711074
LANDSAT_7_2007-09-01,63051.51174804934,27313.89616052437,31754.62315674966,114.3596835713462,3248.293228674206,620.3395185300201,77102.78693711074
LANDSAT_7_2007-09-17,63921.60776902605,63921.60776902605,0.0,0.0,0.0,0.0,77102.78693711074
LANDSAT_7_2007-11-04,63070.59257223121,13884.51047617852,33144.20343160459,546.7831718766292,14695.63413565214,799.4613569224788,77102.78693711074
LANDSAT_7_2008-01-23,63019.462776111664,43208.11711646126,8412.204418307347,33.408209178237016,11310.390561825658,55.34247033908504,77102.78693711074
LANDSAT_7_2008-02-08,61828.43391603917,61828.43391603917,0.0,0.0,0.0,0.0,77102.78693711074
LANDSAT_7_2008-02-24,63119.91970971055,61825.85799393782,0.017996512451171877,1.5026696343994153,1292.2980933525223,0.24295627258300778,77102.78693711074
LANDSAT_7_2008-03-11,63298.669885916366,52193.24859453132,4485.111623909212,21.676309911333895,6592.149633685981,6.483723877415077,77102.78693711074
LANDSAT_7_2008-03-27,63082.62284886164,12215.64575031307,41033.011564992215,17.129281856945568,9809.386214845474,7.450036855399336,77102.78693711074
LANDSAT_7_2008-04-12,61671.478742579886,54377.89238547027,208.95873980035634,2.7271628607177743,7068.158753696438,13.741700754143208,77102.78693711074
LANDSAT_7_2008-04-28,62876.95563971588,18317.958683835892,27773.99256189117,1061.3885309711493,15541.48752339131,182.1283396277533,77102.78693711074
LANDSAT_7_2008-05-14,62890.40884468597,330.1739240273668,44851.90784548633,1823.8384285750058,15036.573245242162,847.9154013578175,77102.78693711074
LANDSAT_7_2008-06-15,62904.24004243273,18615.80957719507,21255.169132266605,1162.750218686733,21350.211867853286,520.299246432453,77102.78693711074
LANDSAT_7_2008-07-01,62980.87346695896,20425.981530467296,17728.107586873495,357.4784335109188,23609.10864770818,860.1972684011217,77102.78693711074
LANDSAT_7_2008-07-17,61754.08896780321,61754.08896780321,0.0,0.0,0.0,0.0,77102.78693711074
LANDSAT_7_2008-08-02,63092.891661533125,11854.322162068765,45880.4088078383,202.4889459858087,4660.622113928795,495.0496317139434,77102.78693711074
LANDSAT_7_2008-08-18,63057.08053698717,59014.5569425375,2729.5593762626686,27.55553908016662,1284.6105654480104,0.7981136600413602,77102.78693711074
LANDSAT_7_2008-09-03,62965.9929135874,18735.56257333438,41022.6136240239,315.33861469757886,2542.3662043401164,350.1118971923552,77102.78693711074
LANDSAT_7_2008-09-19,62836.8316004157,34269.25513534536,18616.888450642833,158.48872884866168,9408.191840203817,384.00744537996474,77102.78693711074
LANDSAT_7_2008-10-05,62750.17762529703,9640.21187430939,44837.97278562636,236.84849472521998,6853.92809629492,1181.2163743446865,77102.78693711074
LANDSAT_7_2008-10-21,63549.05199365425,39038.418414651234,21983.670630060136,158.9354670265542,2276.168363441513,91.85911847530316,77102.78693711074
LANDSAT_7_2008-11-22,63288.38441737516,30089.94655531187,26210.498016986712,377.86510210633287,6054.949071444044,555.1256715270466,77102.78693711074
LANDSAT_7_2008-12-24,63429.79103680416,59167.58119655556,462.84334731090587,499.07849644693107,2803.5896566732213,496.6983398163284,77102.78693711074
LANDSAT_7_2009-01-09,63467.98829907833,57960.47407073717,944.3301269802421,61.7308098625393,4421.679252035978,79.77403946253872,77102.78693711074
LANDSAT_7_2009-01-25,63531.72602449577,57898.20364984659,735.5455824843305,12.96915523266123,4871.960681387319,13.046955545848173,77102.78693711074
LANDSAT_7_2009-03-14,63229.28633611521,44286.24058014382,3980.738320302441,3.3034280950927735,14958.220846694474,0.7831608801269532,77102.78693711074
LANDSAT_7_2009-03-30,63095.281593791544,53995.61115905653,1184.6228740161819,55.87670595593265,7819.0173468686235,40.15350789415789,77102.78693711074
LANDSAT_7_2009-04-15,62987.805338166785,3806.4707591120755,55118.29466843722,836.9053019871163,2657.7677838776985,568.3668247538589,77102.78693711074
LANDSAT_7_2009-05-01,62969.683728402575,59340.65355065753,1275.8374924211848,14.84746738498344,2330.9244157666844,7.420802171805587,77102.78693711074
LANDSAT_7_2009-05-17,62934.2415294735,631.8870564070658,55546.92005610795,1417.9603002205185,4823.305995606317,514.168121133291,77102.78693711074
LANDSAT_7_2009-06-02,62938.139763351035,45530.3553337767,5751.568948202255,260.7980765039189,11277.42454841995,117.99285645255517,77102.78693711074
LANDSAT_7_2009-06-18,63062.877827589626,62749.56896379208,0.0,72.62149920951799,240.37234596691195,0.3150186212158202,77102.78693711074
LANDSAT_7_2009-07-04,63018.5414272289,26.697627476519315,60199.857712605924,84.24807923177056,2409.3865231304517,298.35148478567976,77102.78693711074
LANDSAT_7_2009-08-05,63244.161021833934,34455.52305350857,22754.09099998123,115.86766644627428,5648.291183550624,270.3881183512526,77102.78693711074
LANDSAT_7_2009-08-21,63446.941034292846,60556.92362371096,1532.4587880389304,37.4076764196777,1297.3234660516252,22.827480073242224,77102.78693711074
LANDSAT_7_2009-09-06,63168.4708052854,2197.266758325001,52254.75775189477,67.88987958436229,8427.555617743234,221.00079774012536,77102.78693711074
LANDSAT_7_2009-09-22,61739.36072081099,61739.36072081099,0.0,0.0,0.0,0.0,77102.78693711074
LANDSAT_7_2009-10-08,62182.80061333893,53480.81439767323,4542.5673869332195,43.4938873635756,4111.401399659828,4.523541710336727,77102.78693711074
LANDSAT_7_2009-11-09,63441.170536626014,181.42231752542764,57358.6271657671,423.19790136672754,4502.5563957556,975.3667562129119,77102.78693711074
LANDSAT_7_2009-12-11,63557.18525135594,51894.81222851802,827.4495034304371,544.0500163729449,10220.964962949758,69.90854008657186,77102.78693711074
LANDSAT_7_2010-01-12,63476.11519120648,63476.11519120648,0.0,0.0,0.0,0.0,77102.78693711074
LANDSAT_7_2010-01-28,63342.48406846887,45401.633785455684,6649.0244534778585,12.237212048943013,11259.079741665662,20.50887582117656,77102.78693711074
LANDSAT_7_2010-02-13,63003.063100501706,16075.2198456401,35612.60415935205,70.35985050906909,11214.101270473011,30.777974530395532,77102.78693711074
LANDSAT_7_2010-03-01,62974.21057441175,45043.992082165816,8938.694217626675,2.5864034575650083,8987.8694324249,1.0684387369648056,77102.78693711074
LANDSAT_7_2010-03-17,62879.411093713126,3624.5573112671646,54209.58826586817,765.3088335481665,3620.566635816136,659.390047214315,77102.78693711074
LANDSAT_7_2010-04-02,62865.48879478579,62664.065935377876,0.0,25.53926276062014,171.02969909912522,4.853897548217768,77102.78693711074
LANDSAT_7_2010-04-18,63008.80778666242,72.77043622208899,57733.58845793137,1289.647083416125,3101.1271360220035,811.6746730721806,77102.78693711074
LANDSAT_7_2010-05-04,63183.85785268643,7522.8751634156715,40888.05416870648,1403.537404368993,12910.660287002707,458.73082919559147,77102.78693711074
LANDSAT_7_2010-05-20,63403.669779857984,3047.112702342603,44389.073909554136,894.3126845876949,14657.198041010124,415.972442365359,77102.78693711074
LANDSAT_7_2010-06-05,63431.90500257682,63431.90500257682,0.0,0.0,0.0,0.0,77102.78693711074
LANDSAT_7_2010-06-21,63401.8277564871,32999.93890237505,15723.035558266942,1615.4965587001634,12427.432694544528,635.9240426035946,77102.78693711074
