mission,date,missDate,area_ha,classified_ha,openWater_ha,cloud_ha,lightNSSed_ha,darkNSSed_ha,offShoreSed_ha,proportion_AOI_classified,openWater_perc,cloud_perc,lightNSSed_perc,darkNSSed_perc,offShoreSed_perc
LANDSAT_8,2013-03-22,LANDSAT_8_2013-03-22,77102.78693711074,47310.900254529945,7463.590558077505,33321.307736841125,1229.0009776448662,468.9080499405198,4089.725805464966,61.36081733740612,15.775625739361995,70.43050873598767,2.597712093899949,0.9911205397018894,8.644362680613716
LANDSAT_8,2013-07-07,LANDSAT_8_2013-07-07,77102.78693711074,77309.4535821968,5056.4317937652495,65939.13544257918,176.94055555240607,449.4090651741797,4807.471743651514,100.26804043445878,6.540509031523759,85.29246086634348,0.22887311622799106,0.5813119151028017,6.2184784924655085
LANDSAT_8,2013-07-23,LANDSAT_8_2013-07-23,77102.78693711074,77243.031154879,60077.86434868083,3912.717783317692,322.14615698474864,3937.504293405518,8754.667791014706,100.18189254025624,77.77771463709067,5.065463802776398,0.4170553021654698,5.097552794776371,11.333925740771145
LANDSAT_8,2013-08-08,LANDSAT_8_2013-08-08,77102.78693711074,77213.37789513872,5117.230568320083,71011.99428981703,8.071923489202764,312.95869691316665,402.00643603310834,100.14343315257616,6.627388553405406,91.96851144921594,0.010454047872591472,0.40531667626066936,0.520643503744988
LANDSAT_8,2013-08-24,LANDSAT_8_2013-08-24,77102.78693711074,76857.69206894514,20640.5908185207,25852.68097056108,329.6467285024326,4717.771886757678,24437.69900038093,99.68211931383814,26.85559540352197,33.6370768814785,0.4289053179045804,6.138321044724585,31.796035429295888
LANDSAT_8,2013-09-25,LANDSAT_8_2013-09-25,77102.78693711074,77137.80834497814,15261.279467730415,56951.82262140347,60.96256361540683,352.8162516814903,3919.676939244053,100.04542171464692,19.784434890188273,73.8312687945472,0.07903071778079061,0.45738433493419256,5.0813952630263355
LANDSAT_8,2013-10-11,LANDSAT_8_2013-10-11,77102.78693711074,76106.17930865774,14228.0159915218,48088.9620124516,1860.662320004126,1395.6995111916087,9477.979637919849,98.7074298244681,18.694955023058473,63.18667215893344,2.4448242401684452,1.8338846120906713,12.453626924931765
LANDSAT_8,2013-10-27,LANDSAT_8_2013-10-27,77102.78693711074,76844.2696075833,30539.438351475448,35153.06642722922,67.59888513826239,1370.222191437953,8771.416298869983,99.66471078439966,39.74198532620537,45.74585275745815,0.08796867415549157,1.7831156421099406,11.414535324055427
LANDSAT_8,2013-11-12,LANDSAT_8_2013-11-12,77102.78693711074,76794.2289895071,39988.34108141062,19645.35242959099,290.13008998267094,2393.5602473084327,13584.14737518069,99.5998096049948,52.07206532000534,25.581808279207102,0.37780194397460953,3.116849115882758,17.68902110735011
LANDSAT_8,2013-11-28,LANDSAT_8_2013-11-28,77102.78693711074,76431.58509274926,28773.74907923107,40453.3135482871,151.948532329049,132.60763823037553,6310.022301959264,99.12947135761908,37.64641155134269,52.927482138696,0.19880332475724583,0.17349847980969776,8.255778411898811
LANDSAT_8,2013-12-30,LANDSAT_8_2013-12-30,77102.78693711074,77102.61051306332,2092.935707482423,73652.49286407842,22.834403798667744,108.15049506806884,695.5426145015753,99.99977118330683,2.7144809929980536,95.525290744338207,0.02961560399410726,0.14026826633807055,0.9020999546879558
LANDSAT_8,2014-01-15,LANDSAT_8_2014-01-15,77102.78693711074,76730.17003486898,8065.203131520143,61034.54886074104,3016.4911940457127,231.2666385798626,3816.272217744395,99.51672706390538,10.511123757258744,79.54439411903391,3.9312974188313534,0.30140248415293047,4.973626692095355
LANDSAT_8,2014-01-31,LANDSAT_8_2014-01-31,77102.78693711074,75183.71470408016,15258.250415420946,44739.72995225261,10608.2162809949,755.658451204149,3546.4813631897214,97.5110209250985,20.294621615168598,59.50720861338954,14.109726185715058,1.0050826221853866,4.717087173929245
LANDSAT_8,2014-02-16,LANDSAT_8_2014-02-16,77102.78693711074,77160.9024711382,1146.3540296004487,73944.2829911326,1492.6351764678543,27.371728480677024,500.9787536573136,100.07537410298133,1.4856669542314374,95.83128323154494,1.934444943831716,0.03547357224199826,0.6492650262154505
LANDSAT_8,2014-03-04,LANDSAT_8_2014-03-04,77102.78693711074,77162.52231074986,2566.3113707070893,71885.09818686832,1523.5857918830554,244.13546415240376,834.1331620380467,100.07747498632942,3.325852102620504,93.16063813644111,1.9745152779574158,0.3163912438854946,1.0810081592185588
