system:index,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,class,lat,lon,.geo
1_1_1_1_2_3,0.06190999999999999,0.08512,0.054952500000000015,0.04550625,0.03815,0.026654999999999984,offShoreSediment,46.721511934585195,-91.74801126358042,"{""type"":""Point"",""coordinates"":[-91.74801126358042,46.7215119345852]}"
1_1_1_1_2_4,0.05245,0.07073750000000001,0.04794000000000001,0.044117500000000004,0.030945,0.0266275,offShoreSediment,46.705033993761106,-91.79470315811167,"{""type"":""Point"",""coordinates"":[-91.79470315811167,46.70503399376111]}"
1_1_1_1_2_5,0.056052500000000005,0.0772275,0.05795,0.04986499999999999,0.034574999999999995,0.03168750000000001,offShoreSediment,46.695380291964895,-91.91486612197886,"{""type"":""Point"",""coordinates"":[-91.91486612197886,46.695380291964895]}"
1_1_1_1_2_6,0.08237,0.09093625,0.064165,0.061428750000000004,0.045244999999999994,0.036706249999999996,offShoreSediment,46.754501736488336,-92.05803171035777,"{""type"":""Point"",""coordinates"":[-92.05803171035777,46.75450173648833]}"
1_1_1_1_2_7,0.07390000000000002,0.10134500000000002,0.0865225,0.0660075,0.045217499999999994,0.036775,offShoreSediment,46.71638274339521,-92.01992288467417,"{""type"":""Point"",""coordinates"":[-92.01992288467417,46.716382743395215]}"
1_1_1_1_2_8,0.07099875,0.0794,0.055062499999999986,0.061689999999999995,0.038315,0.03174250000000001,offShoreSediment,46.79118344908522,-92.08069101211558,"{""type"":""Point"",""coordinates"":[-92.08069101211558,46.79118344908521]}"
1_1_1_1_2_9,0.055213750000000006,0.07868499999999998,0.04509374999999999,0.03991,0.031096249999999992,0.016617499999999993,offShoreSediment,46.837797743252096,-91.29278032424006,"{""type"":""Point"",""coordinates"":[-91.29278032424006,46.837797743252096]}"
1_1_1_1_2_10,0.06114,0.07267625,0.04980999999999999,0.039841249999999995,0.027576249999999997,0.01660375,offShoreSediment,46.83427479611715,-91.31440965773615,"{""type"":""Point"",""coordinates"":[-91.31440965773615,46.83427479611716]}"
1_1_1_1_2_11,0.06428874999999998,0.07869874999999998,0.052175,0.04517625,0.018776249999999994,0.01660375,offShoreSediment,46.80937271993911,-91.37586443068537,"{""type"":""Point"",""coordinates"":[-91.37586443068537,46.80937271993911]}"
1_1_1_1_2_12,0.070215,0.08469375000000001,0.05925624999999998,0.04520375,0.03457500000000001,0.021608749999999996,offShoreSediment,46.77717087335474,-91.46169511916193,"{""type"":""Point"",""coordinates"":[-91.46169511916193,46.77717087335474]}"
1_1_1_1_2_13,0.0624325,0.085395,0.05528250000000001,0.04574,0.027713749999999995,0.021663749999999996,offShoreSediment,46.7663542534592,-91.542032643576,"{""type"":""Point"",""coordinates"":[-91.542032643576,46.766354253459205]}"
1_1_1_1_2_14,0.029459999999999986,0.037957500000000005,0.017827499999999996,0.024510000000000004,0.013784999999999992,0.006745000000000001,offShoreSediment,46.89530652047813,-91.1908134663299,"{""type"":""Point"",""coordinates"":[-91.1908134663299,46.89530652047813]}"
1_1_1_1_2_15,0.04983750000000001,0.061415,0.03146750000000001,0.029459999999999986,0.024097499999999994,0.016644999999999993,offShoreSediment,46.857991515465585,-91.27492754103693,"{""type"":""Point"",""coordinates"":[-91.27492754103693,46.857991515465585]}"
1_1_1_1_2_16,0.06191000000000002,0.073405,0.04100999999999999,0.045410000000000006,0.027590000000000003,0.026544999999999985,offShoreSediment,46.84108561886551,-91.26943437697443,"{""type"":""Point"",""coordinates"":[-91.26943437697443,46.841085618865506]}"
1_1_1_1_2_17,0.036335000000000006,0.04486000000000001,0.02849750000000001,0.02855250000000001,0.018295000000000006,0.007377500000000009,offShoreSediment,47.12165405485449,-91.48332761709345,"{""type"":""Point"",""coordinates"":[-91.48332761709345,47.12165405485449]}"
1_1_1_1_2_18,0.055694999999999995,0.06336750000000002,0.047609999999999986,0.04144999999999999,0.020962499999999995,0.021650000000000003,offShoreSediment,46.785129353049754,-90.85406017684618,"{""type"":""Point"",""coordinates"":[-90.85406017684618,46.785129353049754]}"
1_1_1_1_2_19,0.04997499999999999,0.057620000000000005,0.043072499999999986,0.04664750000000001,0.034684999999999994,0.0265175,offShoreSediment,46.78307231522567,-90.85363102340379,"{""type"":""Point"",""coordinates"":[-90.85363102340379,46.78307231522567]}"
1_1_1_1_2_20,0.0505525,0.07505499999999998,0.06602124999999998,0.04437875000000001,0.0279475,0.0266275,offShoreSediment,46.74015991754432,-90.87871666384426,"{""type"":""Point"",""coordinates"":[-90.87871666384426,46.74015991754432]}"
1_1_1_1_2_21,0.06063125,0.07220874999999999,0.05441625,0.060975,0.048242499999999994,0.03628000000000001,offShoreSediment,46.635782850545624,-90.79787048031197,"{""type"":""Point"",""coordinates"":[-90.79787048031197,46.635782850545624]}"
1_1_1_1_2_22,0.06754749999999998,0.08465249999999999,0.059709999999999985,0.06134624999999999,0.041381249999999994,0.03628000000000001,offShoreSediment,46.63802230515393,-90.82224639583931,"{""type"":""Point"",""coordinates"":[-90.82224639583931,46.63802230515393]}"
1_1_1_1_2_23,0.0714525,0.0892725,0.06305125,0.076375,0.0568225,0.0461525,offShoreSediment,46.61550567586784,-90.86739333797799,"{""type"":""Point"",""coordinates"":[-90.86739333797799,46.61550567586784]}"
1_1_1_1_2_24,0.07974375,0.08887375,0.06734124999999999,0.08681125,0.05507624999999999,0.04861375,offShoreSediment,46.60252124366988,-90.90051730675282,"{""type"":""Point"",""coordinates"":[-90.90051730675282,46.60252124366988]}"
